tip_label	sample_id	domain	species	date_finalized	qubit_average	total_dna	nebnext_protocol	isotope_reference_name	sample_preservation	type	family	site	genus	tribe	plot_simple	county	state	native	lat	long	date_field_collection	closest_blast_genus	closest_blast_taxon	percent_identity	query_coverage_percent	evalue	bitscore
OAES-5-Rh|nolG|consensus50|strict_single_dominant	OAES-5-Rh	D11	Dalea aurea	6/25/24	0.617	29.616	Quarter	OAES-5	ethanol	rhizosphere	Fabaceae	OAES	Dalea	Amorpheae	OAES_043_T	Washita	OK	yes	35.40511	-99.05857	4/2/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.531	99.9687	0	5821
OAES-14-1-Ro|nolG|consensus50|strict_single_dominant	OAES-14-1-Ro	D11	Melilotus officinalis	8/19/24	0.5675	27.24	Quarter	OAES-14	ethanol	root	Fabaceae	OAES	Melilotus	Trifolieae	OAES_005	Washita	OK	no	35.39246	-99.10002	4/10/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.718	99.9687	0	5854
WOOD-11-1-Rh|nolG|consensus50|strict_single_dominant	WOOD-11-1-Rh	D09	Medicago sativa	4/24/25	0	0	Quarter	WOOD-11	ethanol	rhizosphere	Fabaceae	WOOD	Medicago	Trifolieae	WOOD_043	Stutsman	ND	no	47.13177	-99.2395	9/26/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.75	99.9687	0	5860
RMNP-2-Rh|nolG|consensus50|strict_single_dominant	RMNP-2-Rh	D10	Thermopsis divaricarpa	4/24/25	0	0	Quarter	RMNP-2	dry	rhizosphere	Fabaceae	RMNP	Thermopsis	Sophoreae	RMNP_016	Boulder	CO	yes	NA	NA	6/11/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.812	99.9375	0	5869
CPER-2-Rh|nolG|consensus50|strict_single_dominant	CPER-2-Rh	D10	Melilotus officinalis	4/24/25	0	0	Quarter	CPER-2	dry	rhizosphere	Fabaceae	CPER	Melilotus	Trifolieae	CPER_002	Weld	CO	no	NA	NA	6/14/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.686	99.7186	0	5834
YELL-5-3-Rh|nolG|consensus50|strict_single_dominant	YELL-5-3-Rh	D12	Astragalus miser	4/4/25	0	0	Quarter	YELL-5	ethanol	rhizosphere	Fabaceae	YELL	Astragalus	Galegeae	YELL_016	Park County	WY	yes	NA	NA	7/11/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.656	99.9062	0	5854
KONZ-1-Ro|nolG|consensus50|strict_single_dominant	KONZ-1-Ro	D06	Lespedeza capitata	8/29/24	0.873	41.904	Quarter	KONZ-1	dry	root	Fabaceae	KONZ	Lespedeza	Desmodieae	KONZ_046	Riley	KS	yes	39.103	-96.56374	20240703	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.781	99.9687	0	5866
WOOD-5-1-Rh|nolG|consensus50|strict_single_dominant	WOOD-5-1-Rh	D09	Dalea candida	4/24/25	0	0	Quarter	WOOD-5	ethanol	rhizosphere	Fabaceae	WOOD	Dalea	Amorpheae	BARR_027	Stutsman	ND	yes	47.13	99.24	9/23/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.875	100	0	5884
WOOD-10-1-Rh|nolG|consensus50|strict_single_dominant	WOOD-10-1-Rh	D09	Medicago lupulina	4/24/25	0	0	Quarter	WOOD-10	ethanol	rhizosphere	Fabaceae	WOOD	Medicago	Trifolieae	WOOD_030	Stutsman	ND	no	47.13885	-99.2415	9/26/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.906	100	0	5890
JERC-RHTO-58-1-Ro|nolG|consensus50|strict_single_dominant	JERC-RHTO-58-1-Ro	D03	Rhynchosia tomentosa	12/4/24	0	0	Quarter	JERC-58	dry	root	Fabaceae	JERC	Rhynchosia	Phaseoleae	JERC_050	Baker County	Georgia	yes	NA	NA	20240618	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.187	99.9687	0	5799
DCFS-4-Rh|nolG|consensus50|strict_single_dominant	DCFS-4-Rh	D09	Oxytropis lambertii	4/23/25	0	0	Quarter	DCFS-4	dry	rhizosphere	Fabaceae	DCFS	Oxytropis	Galegeae	DCFS_004	Stutsman	ND	yes	47.171157	99.05145	6/10/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.625	99.9687	0	5838
DCFS-7-1-Rh|nolG|consensus50|strict_single_dominant	DCFS-7-1-Rh	D09	Amorpha canescens	4/23/25	0	0	Quarter	DCFS-7	dry	rhizosphere	Fabaceae	DCFS	Amorpha	Amorpheae	DCFS_067	Stutsman	ND	yes	47.16096	99.11051	6/20/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.82	86.8043	0	5099
DCFS-4-Ro|nolG|consensus50|strict_single_dominant	DCFS-4-Ro	D09	Oxytropis lambertii	4/23/25	0	0	Quarter	DCFS-4	dry	root	Fabaceae	DCFS	Oxytropis	Galegeae	DCFS_004	Stutsman	ND	yes	47.171157	99.05145	6/10/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.906	100	0	5890
TALL-28-1-Ro|nolG|consensus50|strict_single_dominant	TALL-28-1-Ro	D08	Desmodium sp.	4/17/25	0.5085	24.408	Quarter	TALL-28	dry	root	Fabaceae	TALL	Desmodium	Desmodieae	TALL_008	Hale County	AL	yes	32.92293	-87.43434	8/26/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.937	100	0	5895
DSNY-7-1-No|nolG|consensus50|strict_single_dominant	DSNY-7-1-No	D03	Morella pumila	8/14/24	3.285	157.68	Quarter	DSNY-MOPU-7	dry	nodule	Myricaceae	DSNY	Morella	actinorhizal	DSNY_004	Osceola	Florida	yes	28.09974869	-81.39996247	20240319	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.916	74.359	0	4381
JERC-46-1-Rh|nolG|consensus50|strict_single_dominant	JERC-46-1-Rh	D03	Dalea carnea	12/4/24	0.111	5.328	Quarter	JERC-46	dry	rhizosphere	Fabaceae	JERC	Dalea	Amorpheae	JERC_005	Baker County	Georgia	yes	NA	NA	20240604	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.745	97.9362	0	5740
OAES-13-1-Rh|nolG|consensus50|strict_single_dominant	OAES-13-1-Rh	D11	Ceanothus herbaceus	8/19/24	0.1	4.8	Quarter	OAES-13	ethanol	rhizosphere	Rhamnaceae	OAES	Ceanothus	actinorhizal	OAES_005	Washita	OK	yes	35.39246	-99.10002	4/10/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.75	99.9687	0	5862
SRER-1-1-No|nolG|consensus50|strict_single_dominant	SRER-1-1-No	D14	Acmispon strigosus	8/14/24	4.12	197.76	Quarter	SRER-1	dry	nodule	Fabaceae	SRER	Lotus	Loteae	SRER_002	Pima	Arizona	yes	31.81032	-110.85676	4/10/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.719	100	0	5866
OAES-15-Rh|nolG|consensus50|strict_single_dominant	OAES-15-Rh	D11	Astragalus crassicarpus var. crassicarpus	8/19/24	0.133	6.384	Quarter	OAES-15	ethanol	rhizosphere	Fabaceae	OAES	Astragalus	Galegeae	OAES_021_R	Washita	OK	yes	35.41182	-99.07327	4/11/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.852	84.459	0	4966
BLAN-2-1-Ro|nolG|consensus50|strict_single_dominant	BLAN-2-1-Ro	D02	Desmodium sp.	4/23/25	0.1405	6.744	Quarter	BLAN-2	ethanol	root	Fabaceae	BLAN	Desmodium	Desmodieae	BLAN_020	Clarke	VA	yes	39.101002	-77.980641	8/13/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.906	100	0	5890
BLAN-4-1-Ro|nolG|consensus50|strict_single_dominant	BLAN-4-1-Ro	D02	Elaeagnus umbellata	4/23/25	0	0	Quarter	BLAN-4	ethanol	root	Elaeagnaceae	BLAN	Elaeagnus	actinorhizal	BLAN_020	Clarke	VA	no	39.100987	-77.980772	8/13/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.937	100	0	5895
SCBI-3-1-Ro|nolG|consensus50|strict_single_dominant	SCBI-3-1-Ro	D02	Elaeagnus umbellata	4/23/25	0.224	10.752	Quarter	SCBI-3	ethanol	root	Elaeagnaceae	SCBI	Elaeagnus	actinorhizal	SCBI-006	Warren	VA	no	38.897638	-78.152008	6/26/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.937	100	0	5895
TALL-28-1-No|nolG|consensus50|strict_single_dominant	TALL-28-1-No	D08	Desmodium sp.	4/17/25	1.515	72.72	Quarter	TALL-28	dry	nodule	Fabaceae	TALL	Desmodium	Desmodieae	TALL_008	Hale County	AL	yes	32.92293	-87.43434	8/26/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.937	100	0	5895
SCBI-2-1-Rh|nolG|consensus50|strict_single_dominant	SCBI-2-1-Rh	D02	Lespedeza cuneata	4/23/25	0	0	Quarter	SCBI-2	ethanol	rhizosphere	Fabaceae	SCBI	Lespedeza	Desmodieae	SCBI-006	Warren	VA	no	38.897638	-78.152008	NA	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.937	100	0	5895
DCFS-3-2-No|nolG|consensus50|strict_single_dominant	DCFS-3-2-No	D09	Medicago lupulina	5/23/25	0	0	Quarter	DCFS-3	dry	nodule	Fabaceae	DCFS	Medicago	Trifolieae	DCFS_004	Stutsman	ND	no	47.17138	99.05135	6/10/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	100	100	0	5906
DSNY-17-3-No|nolG|consensus50|strict_single_dominant	DSNY-17-3-No	D03	Crotalaria maritima	8/19/24	0.059	2.832	Quarter	DSNY-CRMA-17	dry	nodule	Fabaceae	DSNY	Crotalaria	Crotalarieae	DSNY_041	Osceola	Florida	yes	NA	NA	20240401	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.906	100	0	5890
DCFS-4-No|nolG|consensus50|strict_single_dominant	DCFS-4-No	D09	Oxytropis lambertii	4/23/25	1.045	50.16	Quarter	DCFS-4	dry	nodule	Fabaceae	DCFS	Oxytropis	Galegeae	DCFS_004	Stutsman	ND	yes	47.171157	99.05145	6/10/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.937	100	0	5895
NOGP-1-1-Ro|nolG|consensus50|strict_single_dominant	NOGP-1-1-Ro	D09	Medicago lupulina	4/23/25	0.098	4.704	Quarter	NOGP-1	dry	root	Fabaceae	NOGP	Medicago	Trifolieae	NOGP_064	NA	ND	no	46.77084	-100.9136386	6/25/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.906	100	0	5890
TALL-29-3-Rh|nolG|consensus50|strict_single_dominant	TALL-29-3-Rh	D08	Lespedeza cuneata	4/17/25	0	0	Quarter	TALL-29	dry	rhizosphere	Fabaceae	TALL	Lespedeza	Desmodieae	TALL_003	Bibb County	AL	no	32.8941	-87.41688	8/26/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.906	99.9062	0	5884
DCFS-6-1-Ro|nolG|consensus50|strict_single_dominant	DCFS-6-1-Ro	D09	Medicago lupulina	4/23/25	0.1635	7.848	Quarter	DCFS-6	dry	root	Fabaceae	DCFS	Medicago	Trifolieae	DCFS_065	Stutsman	ND	no	47.16085	99.11081	6/20/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.812	100	0	5873
DCFS-8-1-Rh|nolG|consensus50|strict_single_dominant	DCFS-8-1-Rh	D09	Melilotus officinalis	4/23/25	0	0	Quarter	DCFS-8	dry	rhizosphere	Fabaceae	DCFS	Melilotus	Trifolieae	DCFS_067	Stutsman	ND	no	47.16087	99.11052	6/20/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.875	100	0	5884
NOGP-3-2-Rh|nolG|consensus50|strict_single_dominant	NOGP-3-2-Rh	D09	Medicago lupulina	4/23/25	0	0	Quarter	NOGP-3	dry	rhizosphere	Fabaceae	NOGP	Medicago	Trifolieae	NOGP_064	NA	ND	no	46.77084	-100.9136386	6/25/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.875	99.9687	0	5882
BLAN-3-1-Ro|nolG|consensus50|strict_single_dominant	BLAN-3-1-Ro	D02	Kummerowia striata	4/23/25	0.0685	3.288	Quarter	BLAN-3	ethanol	root	Fabaceae	BLAN	Kummerowia	Desmodieae	BLAN_020	Clarke	VA	no	39.100957	-77.980777	8/13/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.906	100	0	5890
DCFS-6-1-Rh|nolG|consensus50|strict_single_dominant	DCFS-6-1-Rh	D09	Medicago lupulina	4/23/25	0	0	Quarter	DCFS-6	dry	rhizosphere	Fabaceae	DCFS	Medicago	Trifolieae	DCFS_065	Stutsman	ND	no	47.16085	99.11081	6/20/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.656	99.9687	0	5843
TALL-67-1-Rh|nolG|consensus50|strict_single_dominant	TALL-67-1-Rh	D08	Lespedeza repens	4/8/25	0	0	Quarter	TALL-67	dry	rhizosphere	Fabaceae	TALL	Lespedeza	Desmodieae	TALL_055	Bibb County	AL	yes	32.948748	-87.398587	9/3/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.731	92.8393	0	5439
BLAN-3-1-No|nolG|consensus50|strict_single_dominant	BLAN-3-1-No	D02	Kummerowia striata	4/23/25	0.09	4.32	Quarter	BLAN-3	ethanol	nodule	Fabaceae	BLAN	Kummerowia	Desmodieae	BLAN_020	Clarke	VA	no	39.100957	-77.980777	8/13/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.969	100	0	5901
CPER-3-1-Ro|nolG|consensus50|strict_single_dominant	CPER-3-1-Ro	D10	Melilotus officinalis	5/23/25	1.215	58.32	Quarter	CPER-3	dry	root	Fabaceae	CPER	Melilotus	Trifolieae	CPER_005	Weld	CO	no	NA	NA	6/17/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.969	100	0	5901
LAJA-25-1-No|nolG|consensus50|strict_single_dominant	LAJA-25-1-No	D04	Desmodium incanum	4/4/25	2.14	102.72	Quarter	LAJA-25	dry	nodule	Fabaceae	LAJA	Desmodium	Desmodieae	LAJA_026	LAJA	P.R	yes	18.03547	-67.06755	11/13/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.969	100	0	5901
TEAK-3-1-Ro|nolG|consensus50|strict_single_dominant	TEAK-3-1-Ro	D17	Acmispon americanus	4/15/25	0.6645	31.896	Quarter	TEAK-3	dry	root	Fabaceae	TEAK	Acmispon	Loteae	NA	Fresno	CA	yes	37.009052	-119.008213	#N/A	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.969	100	0	5901
WOOD-10-1-No|nolG|consensus50|strict_single_dominant	WOOD-10-1-No	D09	Medicago lupulina	4/24/25	0	0	Quarter	WOOD-10	ethanol	nodule	Fabaceae	WOOD	Medicago	Trifolieae	WOOD_030	Stutsman	ND	no	47.13885	-99.2415	9/26/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.969	100	0	5901
NOGP-2-1-No|nolG|consensus50|strict_single_dominant	NOGP-2-1-No	D09	Medicago sativa	4/23/25	0	0	Quarter	NOGP-2	dry	nodule	Fabaceae	NOGP	Medicago	Trifolieae	NOGP_001	NA	ND	no	46.80621	-100.9157	6/27/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.969	100	0	5901
CPER-3-1-No|nolG|consensus50|strict_single_dominant	CPER-3-1-No	D10	Melilotus officinalis	5/23/25	0	0	Quarter	CPER-3	dry	nodule	Fabaceae	CPER	Melilotus	Trifolieae	CPER_005	Weld	CO	no	NA	NA	6/17/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.969	100	0	5901
CLBJ-40-1-Ro|nolG|consensus50|strict_single_dominant	CLBJ-40-1-Ro	D11	Lespedeza cuneata	4/10/25	0	0	Quarter	CLBJ-40	ethanol	root	Fabaceae	CLBJ	Lespedeza	Desmodieae	CLBJ_034	Wise	TX	no	33.23685	-97.34119	9/2/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.124	99.9687	0	5799
SERC-3-1-Ro|nolG|consensus50|strict_single_dominant	SERC-3-1-Ro	D02	Amphicarpaea bracteata	4/15/25	0.6055	29.064	Quarter	SERC-3	ethanol	root	Fabaceae	SERC	Amphicarpaea	Phaseoleae	SERC_016	Anne Arundel	MD	yes	38.899477	-76.547521	8/14/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.343	99.9687	0	5825
OSBS-99-Ro|nolG|consensus50|strict_single_dominant	OSBS-99-Ro	D03	Tephrosia chrysophylla	4/17/25	1.12	53.76	Quarter	OSBS-99	dry	root	Fabaceae	OSBS	Tephrosia	Millettieae	OSBS_007	Putnam	Fl	yes	NA	NA	20240919	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.629	75.9537	0	4451
TALL-92-1-Ro|nolG|consensus50|strict_single_dominant	TALL-92-1-Ro	D08	Morella caroliniensis	4/10/25	0.333	15.984	Quarter	TALL-92	ethanol	root	Myricaceae	TALL	Morella	actinorhizal	TALL_030	Bibb County	AL	yes	32.954599	-87.403549	9/19/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.944	56.0976	0	3308
SCBI-4-1-Rh|nolG|consensus50|strict_single_dominant	SCBI-4-1-Rh	D02	Amphicarpaea bracteata	4/23/25	0	0	Quarter	SCBI-4	ethanol	rhizosphere	Fabaceae	SCBI	Amphicarpaea	Phaseoleae	SCBI-047	Warren	VA	yes	38.894252	-78.137193	6/26/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.969	99.9687	0	5899
SCBI-2-1-No|nolG|consensus50|strict_single_dominant	SCBI-2-1-No	D02	Lespedeza cuneata	4/23/25	0	0	Quarter	SCBI-2	ethanol	nodule	Fabaceae	SCBI	Lespedeza	Desmodieae	SCBI-006	Warren	VA	no	38.897638	-78.152008	NA	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.969	99.9687	0	5899
HEAL-7-1-Ro|nolG|consensus50|strict_single_dominant	HEAL-7-1-Ro	D19	Alnus viridis	4/4/25	0	0	Quarter	HEAL-7	ethanol	root	Betulaceae	HEAL	Alnus	actinorhizal	HEAL_004	Denali Borough	Alaska	yes	63.86378 N	149.27284 W	20240723	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.468	100	0	5842
TALL-24-2-No|nolG|consensus50|strict_single_dominant	TALL-24-2-No	D08	Strophostyles umbellata	4/8/25	0.0925	4.44	Quarter	TALL-24	dry	nodule	Fabaceae	TALL	Strophostyles	Phaseoleae	TALL_006	Hale County	AL	yes	32.90006	-87.44547	8/26/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.937	100	0	5895
OSBS-106-1-Ro|nolG|consensus50|strict_single_dominant	OSBS-106-1-Ro	D03	Lespedeza hirta	4/15/25	0.1815	8.712	Quarter	OSBS-106	dry	root	Fabaceae	OSBS	Lespedeza	Desmodieae	OSBS_070	Putnam	Fl	yes	NA	NA	20241008	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.947	58.474	0	3448
SCBI-12-1-No|nolG|consensus50|strict_single_dominant	SCBI-12-1-No	D02	Amphicarpaea bracteata	4/24/25	0.4335	20.808	Quarter	SCBI-12	ethanol	nodule	Fabaceae	SCBI	Amphicarpaea	Phaseoleae	SCBI-011	Warren	VA	yes	38.878901	-78.139749	7/10/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.937	99.9687	0	5893
TALL-74-3-No|nolG|consensus50|strict_single_dominant	TALL-74-3-No	D08	Desmodium viridiflorum	4/8/25	0.2585	12.408	Quarter	TALL-74	dry	nodule	Fabaceae	TALL	Desmodium	Desmodieae	TALL_005	Hale County	AL	yes	32.896946	-87.397281	9/4/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.966	92.808	0	5476
DCFS-7-1-Ro|nolG|consensus50|strict_single_dominant	DCFS-7-1-Ro	D09	Amorpha canescens	4/23/25	4.33	207.84	Quarter	DCFS-7	dry	root	Fabaceae	DCFS	Amorpha	Amorpheae	DCFS_067	Stutsman	ND	yes	47.16096	99.11051	6/20/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.75	100	0	5862
BLAN-3-1-Rh|nolG|consensus50|strict_single_dominant	BLAN-3-1-Rh	D02	Kummerowia striata	4/23/25	0	0	Quarter	BLAN-3	ethanol	rhizosphere	Fabaceae	BLAN	Kummerowia	Desmodieae	BLAN_020	Clarke	VA	no	39.100957	-77.980777	8/13/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.281	100	0	5805
SCBI-2-1-Ro|nolG|consensus50|strict_single_dominant	SCBI-2-1-Ro	D02	Lespedeza cuneata	4/23/25	0	0	Quarter	SCBI-2	ethanol	root	Fabaceae	SCBI	Lespedeza	Desmodieae	SCBI-006	Warren	VA	no	38.897638	-78.152008	NA	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.812	99.9687	0	5871
NOGP-2-1-Rh|nolG|consensus50|strict_single_dominant	NOGP-2-1-Rh	D09	Medicago sativa	4/23/25	0.414	19.872	Quarter	NOGP-2	dry	rhizosphere	Fabaceae	NOGP	Medicago	Trifolieae	NOGP_001	NA	ND	no	46.80621	-100.9157	6/27/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.875	100	0	5884
SCBI-9-2-Rh|nolG|consensus50|strict_single_dominant	SCBI-9-2-Rh	D02	Amphicarpaea bracteata	4/24/25	0	0	Quarter	SCBI-9	ethanol	rhizosphere	Fabaceae	SCBI	Amphicarpaea	Phaseoleae	SCBI-007	Warren	VA	yes	38.884905	-78.130374	6/27/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	100	21.9512	0	1297
BLAN-1-1-Ro|nolG|consensus50|strict_single_dominant	BLAN-1-1-Ro	D02	Trifolium repens	4/23/25	0.053	2.544	Quarter	BLAN-1	ethanol	root	Fabaceae	BLAN	Trifolium	Trifolieae	BLAN_020	Clarke	VA	no	39.101131	-77.980227	8/13/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.844	100	0	5879
WOOD-8-No|nolG|consensus50|strict_single_dominant	WOOD-8-No	D09	Medicago lupulina	4/24/25	0	0	Quarter	WOOD-8	ethanol	nodule	Fabaceae	WOOD	Medicago	Trifolieae	BARR_027	Stutsman	ND	no	47.12819	99.23817	9/23/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.875	100	0	5884
